name,type,required,default,example,enum,description,path,interface_id,is_pagination_param,is_time_param,business_key_type
character,自定义字段值的“属性/单位/币种”,否,,,,[string],custom_fields.character,LX-F00018116434,否,否,
id,自定义字段,否,,,,[string],custom_fields.id,LX-F00018116434,否,否,
val,自定义字段id,是,,,,[string],custom_fields.val,LX-F00018116434,否,否,
declaration,object,否,,,,报关数据,declaration,LX-F00018116434,否,否,
customs_declaration_exempt,string,否,,,,报关：征免,declaration.customs_declaration_exempt,LX-F00018116434,否,否,
customs_declaration_hs_code,string,否,,,,报关：报关HSCODE,declaration.customs_declaration_hs_code,LX-F00018116434,否,否,
customs_declaration_inlands_source,string,否,,,,报关：境内货源地,declaration.customs_declaration_inlands_source,LX-F00018116434,否,否,
customs_declaration_origin_produce,string,否,,,,报关：原厂国（地区）,declaration.customs_declaration_origin_produce,LX-F00018116434,否,否,
customs_declaration_spec,string,否,,,,报关：规格型号,declaration.customs_declaration_spec,LX-F00018116434,否,否,
customs_declaration_unit,string,否,,,,报关：报关单位,declaration.customs_declaration_unit,LX-F00018116434,否,否,
customs_export_name,string,否,,,,报关：中文报关名,declaration.customs_export_name,LX-F00018116434,否,否,
customs_import_name,string,否,,,,报关：英文报关名,declaration.customs_import_name,LX-F00018116434,否,否,
customs_import_price,int,否,,,,报关：报关单价,declaration.customs_import_price,LX-F00018116434,否,否,
customs_import_price_currency,string,否,,,,报关：报关单价币种,declaration.customs_import_price_currency,LX-F00018116434,否,否,
other_declare_element,string,否,,,,报关：其他申报要素,declaration.other_declare_element,LX-F00018116434,否,否,
production_and_sales_enterprise_code,string,否,,,,报关：生产销售企业代码,declaration.production_and_sales_enterprise_code,LX-F00018116434,否,否,
production_and_sales_enterprise_name,string,否,,,,报关：生产销售企业名称,declaration.production_and_sales_enterprise_name,LX-F00018116434,否,否,
description,string,否,,,,商品描述,description,LX-F00018116434,否,否,
group_list,array,否,,,,组合商品列表,group_list,LX-F00018116434,否,否,
quantity,int,否,,,,商品比例数,group_list[].quantity,LX-F00018116434,否,否,
sku,string,否,,,,子商品,group_list[].sku,LX-F00018116434,否,否,SKU
is_append_product_duty,int,否,1,,,负责人是否追加创建人：0 否，1 是；默认1，只有编辑SKU时才生效,is_append_product_duty,LX-F00018116434,否,否,SKU
is_related,int,否,,,,是否关联单品成本：0 否，1 是,is_related,LX-F00018116434,否,否,
model,string,否,,,,型号,model,LX-F00018116434,否,否,
open_status,int,否,,,,开启状态：0 停用，1 启用,open_status,LX-F00018116434,否,否,
picture_list,array,否,,,,产品图片信息,picture_list,LX-F00018116434,否,否,
is_primary,int,否,,,,是否产品主图：0 否，1 是,picture_list[].is_primary,LX-F00018116434,否,否,
pic_url,string,否,,,,产品图片链接,picture_list[].pic_url,LX-F00018116434,否,否,
product_creator_uid,int,否,API账号id,,,创建人id，默认API账号id,product_creator_uid,LX-F00018116434,否,否,
product_developer,string,否,,,,开发者名称,product_developer,LX-F00018116434,否,否,
product_developer_uid,int,否,,,,开发者id，与开发者名称同时填写时，以开发者id为准,product_developer_uid,LX-F00018116434,否,否,
product_duty_uids,array,否,,,,负责人id,product_duty_uids,LX-F00018116434,否,否,
product_logistics_list,object,否,,,,报关清关费用信息 支持国家：US、CA、MX、JP、UK、DE、FR、ES、IT、NL、AU、SG、IN、AE、SA、BR、SE、PL、BE、TR、UA、HU、PK、LB、AT、CH、CZ、DK、IE、LU、NO、PT、SK、RU、KZ、BY、CL、KR,product_logistics_list,LX-F00018116434,否,否,
US_bg_import_hs_code,string,否,,,,HS Code,product_logistics_list.US_bg_import_hs_code,LX-F00018116434,否,否,
US_bg_tax_rate,string,否,,,,税率,product_logistics_list.US_bg_tax_rate,LX-F00018116434,否,否,
US_cg_transport_costs,string,否,头程费用（含税）,,,默认头程费用（含税）,product_logistics_list.US_cg_transport_costs,LX-F00018116434,否,否,
US_clearance_price,string,否,,,,清关价格,product_logistics_list.US_clearance_price,LX-F00018116434,否,否,
US_clearance_price_currency,string,否,CNY,,,清关价格币种，默认CNY,product_logistics_list.US_clearance_price_currency,LX-F00018116434,否,否,
US_clearance_remark,string,否,,,,备注,product_logistics_list.US_clearance_remark,LX-F00018116434,否,否,
US_currency,string,否,头程费用币种,,,默认头程费用币种,product_logistics_list.US_currency,LX-F00018116434,否,否,
product_name,string,是,,,,品名【添加时必填】,product_name,LX-F00018116434,否,否,
purchase_remark,string,否,,,,采购备注,purchase_remark,LX-F00018116434,否,否,
qc_standard,object,否,,,,质检标准,qc_standard,LX-F00018116434,否,否,
custom_qc_template,object,否,,,,自定义质检标准,qc_standard.custom_qc_template,LX-F00018116434,否,否,
qc_image,array,否,,,,质检图片【最多十张图】,qc_standard.custom_qc_template.qc_image,LX-F00018116434,否,否,
customer_url,string,否,,,,客户的质检图片URL,qc_standard.custom_qc_template.qc_image[].customer_url,LX-F00018116434,否,否,
file_id,string,否,,,,质检图片文件id,qc_standard.custom_qc_template.qc_image[].file_id,LX-F00018116434,否,否,
sku,string,是,,,,SKU,sku,LX-F00018116434,否,否,SKU
sku_identifier,string,否,,,,SKU识别码,sku_identifier,LX-F00018116434,否,否,SKU
spec_pack_list,array,否,箱规）,,,采购：更多箱规（非默认箱规）,spec_pack_list,LX-F00018116434,否,否,
cg_box_height,string,否,,,,采购：更多箱规-外箱规格-高（CM）,spec_pack_list[].cg_box_height,LX-F00018116434,否,否,
cg_box_length,string,否,,,,采购：更多箱规-外箱规格-长（CM）,spec_pack_list[].cg_box_length,LX-F00018116434,是,否,
cg_box_pcs,int,否,,,,采购：更多箱规-单箱数量,spec_pack_list[].cg_box_pcs,LX-F00018116434,否,否,
cg_box_weight,string,否,,,,采购：更多箱规-单箱重量（KG）,spec_pack_list[].cg_box_weight,LX-F00018116434,否,否,
cg_box_width,string,否,,,,采购：更多箱规-外箱规格-宽（CM）,spec_pack_list[].cg_box_width,LX-F00018116434,否,否,仓库
cg_package_height,string,否,,,,采购：更多箱规-包装规格-高（CM）,spec_pack_list[].cg_package_height,LX-F00018116434,否,否,
cg_package_length,string,否,,,,采购：更多箱规-包装规格-长（CM）,spec_pack_list[].cg_package_length,LX-F00018116434,是,否,
cg_package_width,string,否,,,,采购：更多箱规-包装规格-宽（CM）,spec_pack_list[].cg_package_width,LX-F00018116434,否,否,仓库
cg_product_gross_weight,string,否,,,,采购：更多箱规-单品毛重（G）,spec_pack_list[].cg_product_gross_weight,LX-F00018116434,否,否,
spec_title,string,是,,,,采购：更多箱规-箱规名称,spec_pack_list[].spec_title,LX-F00018116434,否,否,
special_attr,array,否,,,,产品特殊属性：1 含电，2 纯电，3 液体，4 粉末，5 膏体，6 带磁，7 纺织品，8普货（普货于其他选项互斥）,special_attr,LX-F00018116434,否,否,
status,int,否,1】：0,,,状态【默认1】：0 停售，1 在售，2 开发中，3 清仓,status,LX-F00018116434,否,否,
supplier_quote,array,否,,,,供应商报价信息（该参数传空值则清空产品供应商报价）,supplier_quote,LX-F00018116434,否,否,
erp_supplier_id,int,是,,,,领星ERP供应商id，[查询本地产品详情](/docs/Product/ProductDetails)接口对应字段【supplier_id】，与supplier_id必填其一,supplier_quote[].erp_supplier_id,LX-F00018116434,否,否,
is_primary,int,是,,,,首选供应商：0 否，1 是,supplier_quote[].is_primary,LX-F00018116434,否,否,
quote_cg_delivery,int,否,,,,供应商交期,supplier_quote[].quote_cg_delivery,LX-F00018116434,否,否,
quote_remark,string,否,,,,报价备注,supplier_quote[].quote_remark,LX-F00018116434,否,否,
quotes,array,是,,,,报价信息，传供应商报价时必传,supplier_quote[].quotes,LX-F00018116434,否,否,
currency,string,是,,,,报价币种，目前只有CNY和USD,supplier_quote[].quotes.currency,LX-F00018116434,否,否,
is_tax,int,是,,,,是否含税：0 否，1 是,supplier_quote[].quotes.is_tax,LX-F00018116434,否,否,
step_prices,array,是,,,,阶梯价信息,supplier_quote[].quotes.step_prices,LX-F00018116434,否,否,
moq,int,是,,,,最小起订量，最小值为1,supplier_quote[].quotes.step_prices.moq,LX-F00018116434,否,否,
price_with_tax,string,是,,,,含税单价，4位小数,supplier_quote[].quotes.step_prices.price_with_tax,LX-F00018116434,否,否,
tax_rate,string,是,,,,税率，为空则表示为0,supplier_quote[].quotes.tax_rate,LX-F00018116434,否,否,
supplier_id,int,否,,,,客户系统供应商id，没有填这个值或者对应供应商不存在，则取erp_supplier_id，与erp_supplier_id必填其一,supplier_quote[].supplier_id,LX-F00018116434,否,否,
supplier_product_url,array,否,,,,采购链接，字符串数组，最多20个，没有则传空数组,supplier_quote[].supplier_product_url,LX-F00018116434,否,否,
unit,string,否,,,,单位（商品单位：套、个、台）,unit,LX-F00018116434,否,否,
unit_process_fee,int,否,,,,单位加工费,unit_process_fee,LX-F00018116434,否,否,
global_order_no,string,是,,103313000188121600,,系统单号,global_order_no,LX-F05BAD345036,否,否,订单号
order_item,array,是,,,,订单数据,order_item,LX-F05BAD345036,否,否,订单号
item_id,string,是,,6454374,,商品行主键id【拆分模式split_mod = 1 时必填】,order_item[].item_id,LX-F05BAD345036,否,否,
msku,string,是,,xxxx,,平台msku【拆分模式split_mod = 2 时必填，没有值传空字符串】,order_item[].msku,LX-F05BAD345036,否,否,"平台, MSKU, SKU"
order_item_no,string,是,,1,,订单明细单号【拆分模式split_mod = 2 时必填，没有值传空字符串】,order_item[].order_item_no,LX-F05BAD345036,否,否,订单号
pid,string,是,,18522,,本地商品id【拆分模式split_mod = 2 时必填，没有值传空字符串】,order_item[].pid,LX-F05BAD345036,否,否,
platform_order_no,string,是,,123,,平台单号【拆分模式split_mod = 2 时必填，没有值传空字符串】,order_item[].platform_order_no,LX-F05BAD345036,否,否,"平台, 订单号"
quantity,string,是,,1,,数量【拆分模式split_mod = 1 时必填】,order_item[].quantity,LX-F05BAD345036,否,否,
split_mod,int,是,,1,,拆分模式：1 按商品拆分，2 按捆绑商品拆分,split_mod,LX-F05BAD345036,否,否,
end_date,string,否,,2024-07-29,,操作结束时间，格式：Y-m-d，开区间，联合开始时间使用,end_date,LX-F0CE5B7F589B,否,是,
length,int,是,20,20,,分页长度，默认20,length,LX-F0CE5B7F589B,是,否,
offset,int,是,0,0,,分页偏移量，默认0,offset,LX-F0CE5B7F589B,是,否,
start_date,string,否,,2024-06-29,,操作开始时间，格式：Y-m-d，闭区间，联合结束时间使用,start_date,LX-F0CE5B7F589B,否,是,
sub_types,string,否,全部类型】,1901,,子类流水类型，多个使用英文逗号分隔：【不填默认全部类型】 1901 其他入库 手工其他入库 1902 其他入库 用户初始化 1903 其他入库 系统初始化 2201 采购入库 手工采购入库 2202 采购入库 采购单创建入库单 2801 采购质检 质检 7101 采购上架 PDA上架入库 7201 委外上架 PDA委外上架 2401 调拨入库 调拨单入在途 2402 调拨入库 调拨单收货 2403 调拨入库 备货单入在途 2404 调拨入库 备货单收货 2405 调拨入库 备货单入库结束到货 2301 委外入库 委外订单完成加工后入库 2901 委外质检 委外订单质检 2501 盘盈入库 盘点单入库 2502 盘盈入库 数量调整单正向 1501 FBM退货 退货入库 1502 FBM退货 退货入库质检 1601 换标入库 换标调整入库 1701 加工入库 加工单入库 1702 加工入库 委外订单加工入库 1801 拆分入库 拆分单入库 2601 自动退货入库 2602 手动退货入库 2701 移除入库 4201 其他出库 手工其他出库 4101 调拨出库 调拨单出库 4102 调拨出库 备货单出库 3201 委外出库 委外订单完成加工后出库 3301 盘亏出库 盘点单出库 3302 盘亏出库 数量调整单负向 3401 换标出库 换标调整出库 3501 加工出库 加工单出库 3502 加工出库 委外订单加工出库 3601 拆分出库 拆分单出库 3701 FBA出库 发货单出库 3702 FBA出库 手工FBA出库 3801 FBM出库 销售出库单 3901 退货出库 手工退货出库 3902 退货出库 采购单生成的退货出库单 10001 库存锁定-出库 10002 库存锁定-调拨 10003 库存锁定-调整 10004 库存锁定-加工 10005 库存锁定-加工计划 10006 库存锁定-拆分 10007 库存锁定-海外备货 10008 库存锁定-发货 10009 库存锁定-自发货 10010 库存锁定-主动释放 10012 库存锁定-发货拣货 10013 库存锁定-发货计划 10014 库存锁定-WFS库存调整 10011 仓位转移和一键上架,sub_types,LX-F0CE5B7F589B,否,否,订单号
types,string,否,全部类型】,19,,流水类型，多个使用英文逗号分隔：【不填默认全部类型】 19 其他入库 22 采购入库 24 调拨入库 23 委外入库 25 盘盈入库 15 FBM退货 16 换标入库 17 加工入库 18 拆分入库 26 退货入库 27 移除入库 28 采购质检 29 委外质检 71 采购上架 72 委外上架 42 其他出库 41 调拨出库 32 委外出库 33 盘亏出库 34 换标出库 35 加工出库 36 拆分出库 37 FBA出库 38 FBM出库 39 退货出库 65 WFS出库 100 锁定流水 51 销毁出库 47 VC-PO出库 48 VC-DF出库 49 Temu出库,types,LX-F0CE5B7F589B,否,否,
wids,string,否,,"1,578,765",,仓库id，多个使用英文逗号分隔,wids,LX-F0CE5B7F589B,否,否,仓库
isPrintCenter,int,是,,1,"1-是, 0-否","是否需要拣货信息，枚举值：1-是, 0-否",isPrintCenter,LX-F23293A702BB,否,否,
orderNumbers,string,是,,"103560730955456512,103560730955456513",,系统单号，必填，多个以逗号连接,orderNumbers,LX-F23293A702BB,否,否,订单号
account_type,string,否,,Standard,Standard Invoiced Electronic COD PayWithAmazon,报告类型： Standard Invoiced Electronic COD PayWithAmazon,account_type,LX-F30C3A5673B7,否,否,
currency_code,string,否,,CNY,,币种code,currency_code,LX-F30C3A5673B7,否,否,
description,array,否,,"[""Subscription"",""RecoveryAmount""]",,描述,description,LX-F30C3A5673B7,否,否,
end_date,string,是,,2024-07-20,,结束时间,end_date,LX-F30C3A5673B7,否,是,
event_source,array,否,,"[""ServiceFee"",""DebtRecovery""]",,来源： SellerDealPayment ServiceFee Adjustment Refund SellerReviewEnrollmentPayment RemovalShipmentAdjustment ProductAdsPayment Shipment DebtRecovery Liquidations Adjustments Retrocharge RemovalShipment,event_source,LX-F30C3A5673B7,否,否,店铺
fund_transfer_status,array,否,,"[""Succeeded"",""Unknown""]",,转账状态： 已转帐 Succeeded 转帐中 Processing 失败 Failed 未知 Unknown,fund_transfer_status,LX-F30C3A5673B7,否,否,
length,int,否,,20,,分页长度，上限10000,length,LX-F30C3A5673B7,是,否,
mids,array,否,,[180],,站点id,mids,LX-F30C3A5673B7,否,否,
offset,int,否,0,0,,分页偏移量，默认0,offset,LX-F30C3A5673B7,是,否,
search_date_field,string,是,,fund_transfer_datetime_locale,posted_date_locale 结算时间 fund_transfer_datetime_locale 转账时间 shipment_datetime_locale 发货时间,时间类型： posted_date_locale 结算时间 fund_transfer_datetime_locale 转账时间 shipment_datetime_locale 发货时间,search_date_field,LX-F30C3A5673B7,否,是,
search_field,string,否,,order_id,亚马逊订单号：order_id MSKU：seller_sku Asin：asin 父asin：parent_asin SKU：local_sku 品名：local_name,搜索值类型： 亚马逊订单号：order_id MSKU：seller_sku Asin：asin 父asin：parent_asin SKU：local_sku 品名：local_name,search_field,LX-F30C3A5673B7,否,否,"店铺, MSKU, ASIN, SKU, 订单号"
search_value,array,否,,"[""""]",,搜索的值,search_value,LX-F30C3A5673B7,否,否,
settlement_status,array,否,,"[""Closed""]",,"结算状态： 待结算：[""Open"", ""Pending""] 已结算：[""Closed""]",settlement_status,LX-F30C3A5673B7,否,否,
sids,array,否,,[136],,店铺id ，对应[查询亚马逊店铺列表](docs/BasicData/SellerLists)接口对应字段【sid】,sids,LX-F30C3A5673B7,否,否,店铺
start_date,string,是,,2023-01-21,,开始时间,start_date,LX-F30C3A5673B7,否,是,
orderSn,array,否,,IB240730005,,入库单单号,orderSn,LX-F395006EFE91,否,否,订单号
adGroupIds,array,否,,"[123456789,987654321]",,广告组ID列表，Long数组，按广告组ID筛选,adGroupIds,LX-F47DF22109CA,否,否,
advertiserIds,array,是,,"[123456789012345,987654321098765]",,广告账号ID列表，BigInteger数组，必填，必须至少选择一个店铺,advertiserIds,LX-F47DF22109CA,否,否,"店铺, 广告账号"
campaignIds,array,否,,"[123456789,987654321]",,广告活动ID列表，Long数组，按广告活动ID筛选,campaignIds,LX-F47DF22109CA,否,否,
campaignType,array,是,,"[""video""]","sponsoredProducts-manual(SP手动), sponsoredProducts-auto(SP自动), sba(SB品牌广告), video(SV视频广告)","广告活动类型列表，String数组，必填，枚举值：sponsoredProducts-manual(SP手动), sponsoredProducts-auto(SP自动), sba(SB品牌广告), video(SV视频广告)。注意：查询SV广告报告必须且只能携带video",campaignType,LX-F47DF22109CA,否,否,
