interface_key,platform,business_domain,module,api_name,api_path,method,protocol,source_doc_path,normalized_interface_source,request_params_source,response_fields_source,verification_status,contract_status,do_not_use_status,deleted_status,priority,target_system_module,data_role,risk_code,notes
LX-927D66FB6D5A,Lingxing ERP (platform scope unverified),WFS / storage / inbound transport,产品,上传本地产品图片,/erp/sc/routing/storage/product/uploadPictures,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/interfaces.csv#LX-927D66FB6D5A,docs/integrations/lingxing-walmart-openapi/normalized/request_params.csv#LX-927D66FB6D5A (4 rows),docs/integrations/lingxing-walmart-openapi/normalized/response_fields.csv#LX-927D66FB6D5A (10 rows),doc=文档已收录; tested=未验证; phase1=待评估,DO_NOT_USE,yes,no,P2,产品,reference_only,DO_NOT_USE,no matching repository legacy Markdown snapshot; excluded from implementation without a separate Owner re-evaluation
LX-C652E548D8E6,Amazon,WFS / storage / inbound transport,FBA / FBA货件（STA）,上传货件跟踪号,/amzStaServer/openapi/inbound-shipment/updateShipmentTrack,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/deleted_interfaces.csv#LX-C652E548D8E6,NONE,NONE,no verification row,DELETED,yes,yes,P2,TBD,reference_only,DELETED,no matching repository legacy Markdown snapshot; excluded from implementation without a separate Owner re-evaluation
LX-A8AF20B777AE,Multi-platform (Walmart applicability unverified),WFS / storage / inbound transport,多平台,修改平台仓发货单备注,/cepf/warehouse/api/openApi/editPlatfromShippingRemark,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/interfaces.csv#LX-A8AF20B777AE,docs/integrations/lingxing-walmart-openapi/normalized/request_params.csv#LX-A8AF20B777AE (2 rows),docs/integrations/lingxing-walmart-openapi/normalized/response_fields.csv#LX-A8AF20B777AE (6 rows),doc=文档已收录; tested=未验证; phase1=待评估,DO_NOT_USE,yes,no,P2,工作台,reference_only,DO_NOT_USE,no matching repository legacy Markdown snapshot; excluded from implementation without a separate Owner re-evaluation
LX-AB8C08F7A8A1,Amazon,WFS / storage / inbound transport,FBA / FBA货件（STA）,修改货件实际状态,/erp/sc/routing/storage/shipment/updateShipmentActualStatus,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/deleted_interfaces.csv#LX-AB8C08F7A8A1,NONE,NONE,no verification row,DELETED,yes,yes,P2,TBD,reference_only,DELETED,no matching repository legacy Markdown snapshot; excluded from implementation without a separate Owner re-evaluation
LX-FDE4D2E54607,Amazon,WFS / storage / inbound transport,FBA / FBA货件（STA）,修改货件装箱信息,/amzStaServer/openapi/inbound-packing/updateShipmentPacking,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/deleted_interfaces.csv#LX-FDE4D2E54607,NONE,NONE,no verification row,DELETED,yes,yes,P2,TBD,reference_only,DELETED,no matching repository legacy Markdown snapshot; excluded from implementation without a separate Owner re-evaluation
LX-F395006EFE91,Lingxing ERP (platform scope unverified),WFS / storage / inbound transport,仓库 / 出入库,入库单确认入库,/basicOpen/inboundOrder/inbound/setInbound,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/interfaces.csv#LX-F395006EFE91,docs/integrations/lingxing-walmart-openapi/normalized/request_params.csv#LX-F395006EFE91 (1 rows),docs/integrations/lingxing-walmart-openapi/normalized/response_fields.csv#LX-F395006EFE91 (12 rows),doc=文档已收录; tested=未验证; phase1=待评估,DO_NOT_USE,yes,no,P2,仓库; 销售,reference_only,DO_NOT_USE,no matching repository legacy Markdown snapshot; excluded from implementation without a separate Owner re-evaluation
LX-02B0DCBC4860,Lingxing ERP (platform scope unverified),WFS / storage / inbound transport,仓库 / 出入库,出库单确认出库,/basicOpen/outboundOrder/outbound/setOutbound,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/interfaces.csv#LX-02B0DCBC4860,docs/integrations/lingxing-walmart-openapi/normalized/request_params.csv#LX-02B0DCBC4860 (1 rows),docs/integrations/lingxing-walmart-openapi/normalized/response_fields.csv#LX-02B0DCBC4860 (12 rows),doc=文档已收录; tested=未验证; phase1=待评估,DO_NOT_USE,yes,no,P2,仓库; 销售,reference_only,DO_NOT_USE,no matching repository legacy Markdown snapshot; excluded from implementation without a separate Owner re-evaluation
LX-9B1ADE54CD39,Amazon,WFS / storage / inbound transport,FBA / FBA货件（STA）,创建AWD入库任务,/amzStaServer/openapi/awd/inbound-plan/createInboundPlan,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/deleted_interfaces.csv#LX-9B1ADE54CD39,NONE,NONE,no verification row,DELETED,yes,yes,P2,TBD,reference_only,DELETED,no matching repository legacy Markdown snapshot; excluded from implementation without a separate Owner re-evaluation
LX-655FA8E41C1A,Amazon,WFS / storage / inbound transport,FBA / 发货计划,创建FBA发货计划,/erp/sc/routing/storage/shipment/createShipmentPlan,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/deleted_interfaces.csv#LX-655FA8E41C1A,NONE,NONE,no verification row,DELETED,yes,yes,P2,TBD,reference_only,DELETED,no matching repository legacy Markdown snapshot; excluded from implementation without a separate Owner re-evaluation
LX-5567B5700B78,Lingxing ERP (platform scope unverified),WFS / storage / inbound transport,仓库 / 海外仓,创建待发货/待收货/已完成的备货单,/erp/sc/routing/owms/inbound/createInbound,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/interfaces.csv#LX-5567B5700B78,docs/integrations/lingxing-walmart-openapi/normalized/request_params.csv#LX-5567B5700B78 (75 rows),docs/integrations/lingxing-walmart-openapi/normalized/response_fields.csv#LX-5567B5700B78 (8 rows),doc=文档已收录; tested=未验证; phase1=待评估,DO_NOT_USE,yes,no,P2,仓库,reference_only,DO_NOT_USE,no matching repository legacy Markdown snapshot; excluded from implementation without a separate Owner re-evaluation
LX-AA0068524F96,Lingxing ERP (platform scope unverified),WFS / storage / inbound transport,仓库 / 收货质检,创建待收货的收货单,/erp/sc/routing/deliveryReceipt/PurchaseReceiptOrder/createReceiptOrder,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/interfaces.csv#LX-AA0068524F96,docs/integrations/lingxing-walmart-openapi/normalized/request_params.csv#LX-AA0068524F96 (18 rows),docs/integrations/lingxing-walmart-openapi/normalized/response_fields.csv#LX-AA0068524F96 (6 rows),doc=文档已收录; tested=未验证; phase1=待评估,DO_NOT_USE,yes,no,P2,仓库; 销售,reference_only,DO_NOT_USE,no matching repository legacy Markdown snapshot; excluded from implementation without a separate Owner re-evaluation
LX-ECC5B6E072BC,Lingxing ERP (platform scope unverified),WFS / storage / inbound transport,仓库 / 出入库,删除出库单,/basicOpen/outboundOrder/outbound/delete,DELETE,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/interfaces.csv#LX-ECC5B6E072BC,docs/integrations/lingxing-walmart-openapi/normalized/request_params.csv#LX-ECC5B6E072BC (1 rows),docs/integrations/lingxing-walmart-openapi/normalized/response_fields.csv#LX-ECC5B6E072BC (12 rows),doc=文档已收录; tested=未验证; phase1=待评估,DO_NOT_USE,yes,no,P2,仓库; 销售,reference_only,DO_NOT_USE,no matching repository legacy Markdown snapshot; excluded from implementation without a separate Owner re-evaluation
LX-6E971E9E2A37,Amazon,WFS / storage / inbound transport,FBA / 发货单,删除发货单,/basicOpen/openapi/fbaShipment/deleteShipmentList,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/deleted_interfaces.csv#LX-6E971E9E2A37,NONE,NONE,no verification row,DELETED,yes,yes,P2,TBD,reference_only,DELETED,no matching repository legacy Markdown snapshot; excluded from implementation without a separate Owner re-evaluation
LX-72F91B3597A5,Multi-platform (Walmart applicability unverified),WFS / storage / inbound transport,多平台,删除暂存货件,/basicOpen/multiplatform/deleteCargoStorage,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/interfaces.csv#LX-72F91B3597A5,docs/integrations/lingxing-walmart-openapi/normalized/request_params.csv#LX-72F91B3597A5 (1 rows),docs/integrations/lingxing-walmart-openapi/normalized/response_fields.csv#LX-72F91B3597A5 (8 rows),doc=文档已收录; tested=未验证; phase1=待评估,DO_NOT_USE,yes,no,P2,仓库,reference_only,DO_NOT_USE,no matching repository legacy Markdown snapshot; excluded from implementation without a separate Owner re-evaluation
LX-C8A51960BF37,Amazon,WFS / storage / inbound transport,FBA / 发货单,发货单分配库存,/erp/sc/routing/storage/shipment/lockStock,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/deleted_interfaces.csv#LX-C8A51960BF37,NONE,NONE,no verification row,DELETED,yes,yes,P2,TBD,reference_only,DELETED,no matching repository legacy Markdown snapshot; excluded from implementation without a separate Owner re-evaluation
LX-1E7F3D661CD9,Amazon,WFS / storage / inbound transport,FBA / 发货单,发货单创建接口结果查询,/erp/sc/routing/storage/shipment/searchProcessResult,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/deleted_interfaces.csv#LX-1E7F3D661CD9,NONE,NONE,no verification row,DELETED,yes,yes,P2,TBD,reference_only,DELETED,no matching repository legacy Markdown snapshot; excluded from implementation without a separate Owner re-evaluation
LX-336EA1296121,Amazon,WFS / storage / inbound transport,FBA / 发货单,发货单释放库存,/erp/sc/routing/storage/shipment/releaseStock,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/deleted_interfaces.csv#LX-336EA1296121,NONE,NONE,no verification row,DELETED,yes,yes,P2,TBD,reference_only,DELETED,no matching repository legacy Markdown snapshot; excluded from implementation without a separate Owner re-evaluation
LX-59FEBA8976F8,Amazon,WFS / storage / inbound transport,FBA / FBA货件（STA）,取消AWD入库任务,/amzStaServer/openapi/awd/inbound-plan/cancel,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/deleted_interfaces.csv#LX-59FEBA8976F8,NONE,NONE,no verification row,DELETED,yes,yes,P2,TBD,reference_only,DELETED,no matching repository legacy Markdown snapshot; excluded from implementation without a separate Owner re-evaluation
LX-6C5A07CE219D,Amazon,WFS / storage / inbound transport,FBA / FBA货件（STA）,取消STA任务,/amzStaServer/openapi/inbound-plan/cancelInboundPlan,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/deleted_interfaces.csv#LX-6C5A07CE219D,NONE,NONE,no verification row,DELETED,yes,yes,P2,TBD,reference_only,DELETED,no matching repository legacy Markdown snapshot; excluded from implementation without a separate Owner re-evaluation
LX-BA2172D4AF5C,Amazon,WFS / storage / inbound transport,FBA / FBA货件（STA）,同步STA任务到ERP,/amzStaServer/openapi/inbound-plan/gatherInboundPlan,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/deleted_interfaces.csv#LX-BA2172D4AF5C,NONE,NONE,no verification row,DELETED,yes,yes,P2,TBD,reference_only,DELETED,no matching repository legacy Markdown snapshot; excluded from implementation without a separate Owner re-evaluation
LX-D0E5ED75F09D,Amazon,WFS / storage / inbound transport,FBA / FBA货件（STA）,同步亚马逊货件到ERP,/erp/sc/routing/fba/shipment/syncShipment,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/deleted_interfaces.csv#LX-D0E5ED75F09D,NONE,NONE,no verification row,DELETED,yes,yes,P2,TBD,reference_only,DELETED,no matching repository legacy Markdown snapshot; excluded from implementation without a separate Owner re-evaluation
LX-9319A5A1B49B,Amazon,WFS / storage / inbound transport,FBA / FBA货件（STA）,地址簿-发货地址修改,/erp/sc/routing/fba/shipment/updateShipFromAddress,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/deleted_interfaces.csv#LX-9319A5A1B49B,NONE,NONE,no verification row,DELETED,yes,yes,P2,TBD,reference_only,DELETED,no matching repository legacy Markdown snapshot; excluded from implementation without a separate Owner re-evaluation
LX-97436D0F6DE3,Amazon,WFS / storage / inbound transport,FBA / FBA货件（STA）,地址簿-发货地址列表,/erp/sc/routing/fba/shipment/shipFromAddressList,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/deleted_interfaces.csv#LX-97436D0F6DE3,NONE,NONE,no verification row,DELETED,yes,yes,P2,TBD,reference_only,DELETED,no matching repository legacy Markdown snapshot; excluded from implementation without a separate Owner re-evaluation
LX-F4ECA85B0BF7,Amazon,WFS / storage / inbound transport,FBA / FBA货件（STA）,地址簿-发货地址创建,/erp/sc/routing/fba/shipment/createShipFromAddress,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/deleted_interfaces.csv#LX-F4ECA85B0BF7,NONE,NONE,no verification row,DELETED,yes,yes,P2,TBD,reference_only,DELETED,no matching repository legacy Markdown snapshot; excluded from implementation without a separate Owner re-evaluation
LX-0EF3921B4688,Multi-platform (Walmart applicability unverified),WFS / storage / inbound transport,多平台,平台仓发货单发货,/basicOpen/multiplatform/shippingList/delivery,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/interfaces.csv#LX-0EF3921B4688,docs/integrations/lingxing-walmart-openapi/normalized/request_params.csv#LX-0EF3921B4688 (1 rows),docs/integrations/lingxing-walmart-openapi/normalized/response_fields.csv#LX-0EF3921B4688 (12 rows),doc=文档已收录; tested=未验证; phase1=待评估,DO_NOT_USE,yes,no,P2,销售,reference_only,DO_NOT_USE,no matching repository legacy Markdown snapshot; excluded from implementation without a separate Owner re-evaluation
LX-1AA8D77AEA04,Multi-platform (Walmart applicability unverified),WFS / storage / inbound transport,多平台,平台仓发货单拣货,/basicOpen/multiplatform/shippingList/picking,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/interfaces.csv#LX-1AA8D77AEA04,docs/integrations/lingxing-walmart-openapi/normalized/request_params.csv#LX-1AA8D77AEA04 (1 rows),docs/integrations/lingxing-walmart-openapi/normalized/response_fields.csv#LX-1AA8D77AEA04 (12 rows),doc=文档已收录; tested=未验证; phase1=待评估,DO_NOT_USE,yes,no,P2,销售,reference_only,DO_NOT_USE,no matching repository legacy Markdown snapshot; excluded from implementation without a separate Owner re-evaluation
LX-8BA8E838E694,Multi-platform (Walmart applicability unverified),WFS / storage / inbound transport,多平台,手动同步FBT货件,/basicOpen/fbtShipment/cargo/sync,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/deleted_interfaces.csv#LX-8BA8E838E694,NONE,NONE,no verification row,DELETED,yes,yes,P2,TBD,reference_only,DELETED,no matching repository legacy Markdown snapshot; excluded from implementation without a separate Owner re-evaluation
LX-5ED414F8B846,Amazon,WFS / storage / inbound transport,FBA / 发货单,批量查询发货单详情,/erp/sc/routing/storage/shipment/getInboundShipmentListMwsDetailList,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/deleted_interfaces.csv#LX-5ED414F8B846,NONE,NONE,no verification row,DELETED,yes,yes,P2,TBD,reference_only,DELETED,no matching repository legacy Markdown snapshot; excluded from implementation without a separate Owner re-evaluation
LX-04A6C56A7729,Lingxing ERP (platform scope unverified),WFS / storage / inbound transport,销售 / Listing,批量添加/编辑Listing配对,/erp/sc/storage/product/link,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/interfaces.csv#LX-04A6C56A7729,docs/integrations/lingxing-walmart-openapi/normalized/request_params.csv#LX-04A6C56A7729 (6 rows),docs/integrations/lingxing-walmart-openapi/normalized/response_fields.csv#LX-04A6C56A7729 (9 rows),doc=文档已收录; tested=未验证; phase1=待评估,DO_NOT_USE,yes,no,P2,产品; 仓库; 运营; 销售,reference_only,DO_NOT_USE,no matching repository legacy Markdown snapshot; excluded from implementation without a separate Owner re-evaluation
LX-F83A1BAC3521,Lingxing ERP (platform scope unverified),WFS / storage / inbound transport,物流,批量添加头程物流商,/erp/sc/routing/tms/FirstVessel/addProviders,POST,UNVERIFIED,,docs/integrations/lingxing-walmart-openapi/normalized/interfaces.csv#LX-F83A1BAC3521,docs/integrations/lingxing-walmart-openapi/normalized/request_params.csv#LX-F83A1BAC3521 (4 rows),docs/integrations/lingxing-walmart-openapi/normalized/response_fields.csv#LX-F83A1BAC3521 (8 rows),doc=文档已收录; tested=未验证; phase1=待评估,DO_NOT_USE,yes,no,P2,工作台,reference_only,DO_NOT_USE,no matching repository legacy Markdown snapshot; excluded from implementation without a separate Owner re-evaluation
