interface_id,verification_status,level_1_module,level_2_module,level_3_module,interface_name,http_method,api_path,purpose,token_bucket_capacity,is_read,is_write,has_side_effect,pagination_method,max_page_size_or_length,returns_total,supports_incremental_sync,incremental_time_fields,max_query_range,recommended_sync_strategy,request_param_count,request_fields,response_field_count,response_top_fields,directory_chain,system_modules,document_path,remarks,source_package,source_file,page_interface_included
LX-76CFCB697A50,OFFICIAL_VERIFIED,销售,Listing,,修改B2B价格,POST,/basicOpen/b2bPrice/modifyPrice,修改B2B价格,1,否,是,是,无,,是,否,,,全量 / 人工确认,5,"content, asin, b2b_price, msku, sid",14,"code, data, error_details, message, request_id, response_time, total",销售 / Listing / 修改B2B价格,"销售, 运营",/docs/Sale/b2bPriceModifyPrice.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-06BDDD3B9762,OFFICIAL_VERIFIED,销售,Listing,,删除Listing标签,POST,/basicOpen/globalTag/listing/removeTag,删除Listing标签,1,否,是,是,无,,是,否,,,全量 / 人工确认,1,tag_ids,7,"code, data, error_details, message, request_id, response_time, total",销售 / Listing / 删除Listing标签,"销售, 运营",/docs/Sale/globalTagRemoveTag.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-A96852EA632C,OFFICIAL_VERIFIED,销售,Listing,,批量修改Listing价格,POST,/erp/sc/listing/ProductPricing/pricingSubmit,支持批量修改Listing价格，价格幅度不超50%,1,否,是,是,无,,是,是,"pricing_params[].start_date, pricing_params[].end_date",,按店铺循环 + 按日期分段增量,7,"pricing_params, end_date, msku, sale_price, sid, standard_price, start_date",14,"code, data, error_details, message, request_id, response_time, total",销售 / Listing / 批量修改Listing价格,"销售, 运营",/docs/Sale/pricingSubmit.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-04A6C56A7729,OFFICIAL_VERIFIED,销售,Listing,,批量添加/编辑Listing配对,POST,/erp/sc/storage/product/link,支持推送Listing与本地仓库SKU的配对关系到领星ERP，实现SKU配对,3,否,是,是,无,,是,否,,,全量 / 人工确认,6,"data, is_sync_pic, marketplace_id, msku, seller_id, sku",9,"code, data, error_details, message, request_id, response_time",销售 / Listing / 批量添加/编辑Listing配对,"仓库, 产品, 销售, 运营",/docs/Sale/Productlink.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-EB69D6DC93FB,OFFICIAL_VERIFIED,销售,Listing,,查询Listing操作日志列表,POST,/basicOpen/listingManage/listingOperateLog/pageList,查询Listing操作日志列表,1,是,否,否,offset/length,,是,是,"operate_time_start, operate_time_end",,按店铺循环 + 按日期分段增量,8,"length, msku, offset, operate_time_end, operate_time_start, operate_type, operate_uid, sid",13,"code, data, error_details, message, request_id, response_time, total",销售 / Listing / 查询Listing操作日志列表,"销售, 运营",/docs/Sale/listingOperateLogPageList.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-71422945ADAC,OFFICIAL_VERIFIED,销售,Listing,,查询Listing标签列表,POST,/basicOpen/globalTag/listing/page/list,查询Listing标签列表,1,是,否,否,offset/length,200,是,否,,,全量后分页,4,"length, offset, search_field, search_value",16,"code, data, error_details, message, request_id, response_time, total",销售 / Listing / 查询Listing标签列表,"销售, 运营",/docs/Sale/globalTagPageList.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-80C0100C2D4F,OFFICIAL_VERIFIED,销售,Listing,,查询Listing标记标签列表,POST,/basicOpen/listingManage/queryListingRelationTagList,查询Listing标记标签列表,1,否,是,是,无,,是,否,,,全量 / 人工确认,3,"bind_detail, relation_id, sid",13,"code, data, error_details, message, request_id, response_time, total",销售 / Listing / 查询Listing标记标签列表,"销售, 运营",/docs/Sale/queryListingRelationTagList.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-D806EDEB25E4,OFFICIAL_VERIFIED,销售,Listing,,查询调价队列,POST,/basicOpen/module/adjustPrice/AdjustPriceManual,查询调价队列,1,是,否,否,offset/length,500,是,是,"time_type, start_time, end_time",,按店铺循环 + 按日期分段增量,10,"end_time, length, offset, processing_status, search_field, search_value, sid, start_time, tab_status, time_type",50,"code, data, error_details, message, request_id, response_time, total",销售 / Listing / 查询调价队列,"销售, 运营",/docs/Sale/adjustPriceAdjustPriceManual.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-1C246F17173F,OFFICIAL_VERIFIED,销售,Listing,,添加Listing标签,POST,/basicOpen/globalTag/listing/addTag,添加Listing标签,1,否,是,是,无,,是,否,,,全量 / 人工确认,1,tag_name,7,"code, data, error_details, message, request_id, response_time, total",销售 / Listing / 添加Listing标签,"销售, 运营",/docs/Sale/globalTagAddTag.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-DA41D6369A41,OFFICIAL_VERIFIED,销售,Listing,,解除Listing配对,POST,/basicOpen/listingManage/unLinkListingPairs,支持批量解除Listing配对,1,否,是,是,无,,否,否,,,全量 / 人工确认,3,"list, msku, storeId",5,"code, error_details, message, request_id, response_time",销售 / Listing / 解除Listing配对,"销售, 运营",/docs/Sale/UnlinkListing.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-F560D3DA6DF1,OFFICIAL_VERIFIED,销售,促销管理,,查询优惠券详情+listing+订单(批量),POST,/promotionApi/open/promotion/couponAllDetailBatch,查询优惠券详情+listing+订单(批量),1,是,否,否,其他,200,是,否,,,按店铺循环 + 分页,7,"itemList, listingPageNum, listingPageSize, orderPageNum, orderPageSize, promotionId, storeId",79,"code, data, error_details, message, request_id, response_time, total",销售 / 促销管理 / 查询优惠券详情+listing+订单(批量),"销售, 运营",/docs/Sale/promotionCouponAllDetailBatch.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-324AF6B69AEF,OFFICIAL_VERIFIED,销售,促销管理,,查询会员折扣or价格折扣详情+listing+订单(批量),POST,/promotionApi/open/promotion/primeDiscountAllDetailBatch,查询会员折扣or价格折扣详情+listing+订单(批量),1,是,否,否,其他,200,是,否,,,按店铺循环 + 分页,7,"itemList, listingPageNum, listingPageSize, orderPageNum, orderPageSize, promotionId, storeId",80,"code, data, error_details, message, request_id, response_time, total",销售 / 促销管理 / 查询会员折扣or价格折扣详情+listing+订单(批量),"销售, 运营",/docs/Sale/promotionPrimeDiscountAllDetailBatch.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-2EDE9B89E52C,OFFICIAL_VERIFIED,销售,促销管理,,查询促销活动列表-优惠券,POST,/basicOpen/promotionalActivities/coupon/list,查询促销活动列表-优惠券,1,是,否,否,offset/length,200,是,是,"start_date, end_date",不超过90天,按店铺循环 + 按日期分段增量,5,"end_date, length, offset, sids, start_date",25,"code, data, error_details, message, request_id, response_time, total",销售 / 促销管理 / 查询促销活动列表-优惠券,销售,/docs/Sale/promotionalActivitiesCouponList.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-4D53DF8CE668,OFFICIAL_VERIFIED,销售,促销管理,,查询促销活动列表-会员折扣/价格折扣,POST,/basicOpen/promotionalActivities/vipDiscount/list,查询促销活动列表-会员折扣/价格折扣,1,是,否,否,offset/length,200,是,是,"start_date, end_date",不超过90天,按店铺循环 + 按日期分段增量,5,"end_date, length, offset, sids, start_date",20,"code, data, error_details, message, request_id, response_time, total",销售 / 促销管理 / 查询促销活动列表-会员折扣,销售,/docs/Sale/promotionalActivitiesVipDiscountList.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-14EF57136BD3,OFFICIAL_VERIFIED,销售,促销管理,,查询促销活动列表-秒杀,POST,/basicOpen/promotionalActivities/secKill/list,查询促销活动列表-秒杀,1,是,否,否,offset/length,200,是,是,"start_date, end_date",不超过90天,按店铺循环 + 按日期分段增量,5,"end_date, length, offset, sids, start_date",27,"code, data, error_details, message, request_id, response_time, total",销售 / 促销管理 / 查询促销活动列表-秒杀,销售,/docs/Sale/promotionalActivitiesSecKillList.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-1DC5C91C2FE2,OFFICIAL_VERIFIED,销售,促销管理,,查询促销活动列表-管理促销,POST,/basicOpen/promotionalActivities/manage/list,查询促销活动列表-管理促销,1,是,否,否,offset/length,200,是,是,"start_date, end_date",不超过90天,按店铺循环 + 按日期分段增量,5,"end_date, length, offset, sids, start_date",29,"code, data, error_details, message, request_id, response_time, total",销售 / 促销管理 / 查询促销活动列表-管理促销,销售,/docs/Sale/promotionalActivitiesManageList.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-D1E4B7906B42,OFFICIAL_VERIFIED,销售,促销管理,,查询商品折扣列表,POST,/basicOpen/promotion/listingList,查询商品折扣列表,1,是,否,否,offset/length,200,是,是,"site_date, start_time, end_time",不超过90天,按店铺循环 + 按日期分段增量,10,"end_time, is_overlay, length, offset, product_status, promotion_category, sids, site_date, start_time, status",42,"code, data, error_details, message, request_id, response_time, total",销售 / 促销管理 / 查询商品折扣列表,"销售, 运营",/docs/Sale/promotionListingList.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-03449E2EC06C,OFFICIAL_VERIFIED,销售,促销管理,,查询商品折扣详情-列表-优惠卷,POST,/basicOpen/promotion/listingDetailCoupon,查询商品折扣详情-列表-优惠卷,1,是,否,否,pageNum/pageSize,,是,是,"startTime, endTime, sortField",,按店铺循环 + 按日期分段增量,10,"endTime, pageNum, pageSize, promotionType, sellerSku, sortField, sortType, startTime, status, storeId",41,"code, data, error_details, message, request_id, response_time, total",销售 / 促销管理 / 查询商品折扣详情-列表-优惠卷,"销售, 运营",/docs/Sale/promotionListingDetailCoupon.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-FE476B81237F,OFFICIAL_VERIFIED,销售,促销管理,,查询商品折扣详情-列表-会员折扣,POST,/basicOpen/promotion/listingDetailPrimeDiscount,查询商品折扣详情-列表-会员折扣,1,是,否,否,pageNum/pageSize,,是,是,"startTime, endTime, sortField",,按店铺循环 + 按日期分段增量,10,"endTime, pageNum, pageSize, promotionType, sellerSku, sortField, sortType, startTime, status, storeId",39,"code, data, error_details, message, request_id, response_time, total",销售 / 促销管理 / 查询商品折扣详情-列表-会员折扣,"销售, 运营",/docs/Sale/promotionListingDetailPrimeDiscount.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-A404B2104669,OFFICIAL_VERIFIED,销售,促销管理,,查询商品折扣详情-列表-秒杀,POST,/basicOpen/promotion/listingDetailSecKill,查询商品折扣详情-列表-秒杀,1,是,否,否,pageNum/pageSize,,是,是,"startTime, endTime, sortField",,按店铺循环 + 按日期分段增量,10,"endTime, pageNum, pageSize, promotionType, sellerSku, sortField, sortType, startTime, status, storeId",47,"code, data, error_details, message, request_id, response_time, total",销售 / 促销管理 / 查询商品折扣详情-列表-秒杀,"销售, 运营",/docs/Sale/promotionListingDetailSecKill.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-020A91A14B42,OFFICIAL_VERIFIED,销售,促销管理,,查询商品折扣详情-列表-管理促销,POST,/basicOpen/promotion/listingDetailManage,查询商品折扣详情-列表-管理促销,1,是,否,否,pageNum/pageSize,,是,是,"startTime, endTime, sortField",,按店铺循环 + 按日期分段增量,10,"endTime, pageNum, pageSize, promotionType, sellerSku, sortField, sortType, startTime, status, storeId",47,"code, data, error_details, message, request_id, response_time, total",销售 / 促销管理 / 查询商品折扣详情-列表-管理促销,"销售, 运营",/docs/Sale/promotionListingDetailManage.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-72966FDD4C29,OFFICIAL_VERIFIED,销售,促销管理,,查询秒杀详情+listing+订单(批量),POST,/promotionApi/open/promotion/secKillAllDetailBatch,查询秒杀详情+listing+订单(批量),1,是,否,否,其他,200,是,否,,,按店铺循环 + 分页,7,"itemList, listingPageNum, listingPageSize, orderPageNum, orderPageSize, promotionId, storeId",83,"code, data, error_details, message, request_id, response_time, total",销售 / 促销管理 / 查询秒杀详情+listing+订单(批量),"销售, 运营",/docs/Sale/promotionSecKillAllDetailBatch.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-D92C9E37C544,OFFICIAL_VERIFIED,销售,促销管理,,查询管理促销详情+listing+订单(批量),POST,/promotionApi/open/promotion/managementAllDetailBatch,查询管理促销详情+listing+订单(批量),1,是,否,否,其他,200,是,否,,,按店铺循环 + 分页,7,"itemList, listingPageNum, listingPageSize, orderPageNum, orderPageSize, promotionId, storeId",84,"code, data, error_details, message, request_id, response_time, total",销售 / 促销管理 / 查询管理促销详情+listing+订单(批量),"销售, 运营",/docs/Sale/promotionManagementAllDetailBatch.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-C76D747AD0DA,OFFICIAL_VERIFIED,销售,刊登管理,,刊登管理-获取指定 productType 的 JSON Schema,POST,/basicOpen/openapi/publish/manage/getProductType,刊登管理-获取指定 productType 的 JSON Schema,1,是,否,否,无,,是,否,,,全量 / 人工确认,2,"marketplaceId, productTypeOrigin",14,"code, data, error_details, message, request_id, response_time, total",销售 / 刊登管理 / 获取指定 productType 的 JSON Schema,"产品, 销售",/docs/Sale/PublishManageGetProductType.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-074FA24909F1,OFFICIAL_VERIFIED,销售,刊登管理,,刊登管理-获取运费模板,POST,/basicOpen/openapi/publish/manage/getMerchantShippingGroup,刊登管理-获取运费模板,1,是,否,否,无,,是,否,,,全量 / 人工确认,4,"flag, marketplaceId, productType, sellerId",9,"code, data, error_details, message, request_id, response_time, total",销售 / 刊登管理 / 获取运费模板,销售,/docs/Sale/GetMerchantShippingGroup.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-7D621DDB5AD5,OFFICIAL_VERIFIED,销售,平台订单,,SC订单-设置订单备注,POST,/basicOpen/platformOrder/scOrder/setRemark,SC订单-设置订单备注,1,否,是,是,无,,否,否,,,全量 / 人工确认,3,"amazonOrderId, remark, sid",6,"code, data, error_details, message, request_id, response_time",销售 / 平台订单 / 更新订单备注,销售,/docs/Sale/ScOrderSetRemark.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-EFB08467128D,OFFICIAL_VERIFIED,销售,平台订单,,多渠道订单-交易明细,POST,/basicOpen/openapi/salesOrder/multi-channel/list/transaction,支持查询【销售】>【SC订单】>【多渠道订单】交易明细数据,1,否,否,否,无,,是,否,,,全量 / 人工确认,2,"amazonOrderId, sid",23,"code, data, error_details, message, request_id, response_time, total",销售 / 平台订单 / 查询多渠道订单-交易明细,销售,/docs/Sale/MutilChannelTransactionDetail.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
LX-8FB1CC9572F0,OFFICIAL_VERIFIED,销售,自发货管理,,导入面单,POST,/basicOpen/selfShipmentOrder/importLabel,支持自发货订单导入面单,1,否,否,否,无,,否,否,,,全量 / 人工确认,5,"base64File, fileName, trackingNo, waybillNo, woId",6,"code, data, error_details, message, request_id, response_time",销售 / 自发货管理 / 导入面单,销售,/docs/Sale/UploadTracking.md,,lingxing-walmart(2).zip,normalized/interfaces.csv,false
